id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53513217,Seaview Lodge Malahide: Lovely Private Triple Room,432590239,Safal,,Fingal,53.45051,-6.15123,Private room,120,1,10,2022-08-11,1.25,5,323,10,
535449923979050544,Beautiful room in luxury house in a fab location!,439548319,Martina,,Dn Laoghaire-Rathdown,53.29306,-6.26628,Private room,60,14,1,2022-04-06,0.19,1,255,1,
53515974,Seaview Lodge Malahide: Private Room for up to 4,432590239,Safal,,Fingal,53.45,-6.15219,Private room,150,1,20,2022-07-31,2.13,5,324,20,
53516117,Seaview Lodge Malahide: Private Triple Room,432590239,Safal,,Fingal,53.44989,-6.15077,Private room,120,1,14,2022-08-18,1.46,5,325,14,
53520535,Cozy double bedroom in the city center,132849291,Flora,,Dublin City,53.35062,-6.27669,Private room,100,2,40,2022-08-28,4.36,1,0,40,
539776958312152086,BOUTIQUE DESIGNER STUDIO - close to city,274771050,Peadar,,Dublin City,53.35532,-6.233462,Entire home/apt,209,1,40,2022-09-07,5.48,1,51,40,
53528873,"""Bandit"" - Delightful 4/5 bed Camper/Motorhome",433420287,Retro Camper Hire,,South Dublin,53.33136,-6.35304,Entire home/apt,175,2,5,2022-06-07,0.60,1,342,5,
539934402985627685,Cheerful 2-bedroom cottage with garden,112062166,Gav&Una,,Dublin City,53.35688,-6.26753,Entire home/apt,180,14,15,2022-08-28,2.05,14,0,15,
53537284,Cheerful 2-bedroom house with sunny decking area,175885260,Natalie,,Dublin City,53.35768212926262,-6.240483047730748,Entire home/apt,686,1,0,,,1,2,0,
53537572,Charming Victorian Cottage with a view of Guinness,20502824,Grainne,,Dublin City,53.35005,-6.2966,Entire home/apt,170,14,16,2022-08-24,2.07,1,9,16,
541079442496291623,PRIVATE PATIO*CENTRAL 1-BR APART *FAST WIFI & TV,31284582,Paul,,Dublin City,53.35597,-6.26775,Entire home/apt,146,14,5,2022-07-03,0.77,55,149,5,
541742364328175166,Fab 2 Bed in nice Location South Dublin,356800202,Andrew,,Dn Laoghaire-Rathdown,53.28397,-6.2075,Entire home/apt,399,5,0,,,6,347,0,
541791851672592879,Welcome 1 bedroom.,39020603,Adrienne,,Fingal,53.45553,-6.23323,Private room,40,1,19,2022-08-28,2.42,3,38,19,
543456476600797546,Spacious  room in a beautiful brand new house,441201006,Daniela,,Fingal,53.41643,-6.14533,Private room,80,5,4,2022-06-26,0.77,1,144,4,
53564215,2 bedroom top floor temple bar,69683252,Niall And Gavin,,Dublin City,53.34481,-6.26627,Entire home/apt,165,14,4,2022-08-19,0.48,42,259,4,
543890729935951502,**COSY & STYLISH CITY CENTRE STUDIO**FAST WIFI,31284582,Paul,,Dublin City,53.35366,-6.29694,Entire home/apt,132,14,7,2022-07-16,0.99,55,164,7,
53575155,Large bedroom with private bathroom,57794805,Kerri,,Dublin City,53.34175,-6.30999,Private room,105,2,19,2022-09-02,2.07,2,0,19,
543911250215745489,CENTRAL & CONVENIENT 1 BR APT WITH RELIABLE WIFI,31284582,Paul,,Dublin City,53.35449,-6.26271,Entire home/apt,146,14,5,2022-06-07,0.76,55,148,5,
53583447,**PRIVATE PATIO**2BR APARTMENT**RELIABLE WIFI & TV,31284582,Paul,,Dublin City,53.35562,-6.26567,Entire home/apt,162,14,7,2022-07-25,0.85,55,54,7,
544614559840085665,Grafton Guesthouse at College Green,98184500,Luke,,Dublin City,53.34352,-6.25999,Private room,268,1,20,2022-08-28,5.26,1,344,20,
53590393,Canal-front 2 bedroom,69683252,Niall And Gavin,,Dublin City,53.33108,-6.26694,Entire home/apt,151,14,6,2022-08-16,0.97,42,362,6,
544741867867911336,Stylish family home close to the city,187617264,Kris,,Dublin City,53.36868,-6.23794,Entire home/apt,314,2,7,2022-06-05,1.02,1,0,7,
545482606488346588,1 Double bedroom with easy access to city centre,95821228,Timothy,,Dublin City,53.33401,-6.31785,Private room,71,1,47,2022-09-08,6.41,1,280,47,
53595886,City centre Georgian one bedroom apartment,19325587,Aoife,,Dublin City,53.35726,-6.26743,Entire home/apt,114,4,39,2022-08-20,4.21,3,113,39,
53619494,Private room in a small hotel located in the city,429369046,Joesph,,Dublin City,53.35726,-6.26207,Private room,161,1,14,2022-07-09,1.53,6,236,14,
53666448,Central 3 Bedroom Condo,112062166,Gav&Una,,Dublin City,53.3418,-6.26448,Entire home/apt,279,4,5,2022-08-02,0.58,14,43,5,
545613087943637491,1 Big bedroom Ensuite with all the amenities.,29642474,Richard,,Dublin City,53.39818,-6.17742,Private room,208,4,4,2022-07-04,0.68,1,321,4,
546751265433321470,Cosy house close to the city with free parking,29590150,Emma,,Dublin City,53.32211,-6.28602,Entire home/apt,171,1,4,2022-08-19,1.67,1,103,4,
547814860951078941,Bright private bedroom in Dublin 4,231308641,Lynda,,Dublin City,53.33065,-6.22298,Private room,60,112,0,,,5,259,0,
53672988,Lovely two bed apartment in Dublin 6,50635412,Julie,,Dublin City,53.31227,-6.277,Entire home/apt,135,4,15,2022-07-19,2.06,1,1,15,
548491269022680470,Large Bright Apartment by Dun Laoghaire Harbour,127984226,Jonothan,,Dn Laoghaire-Rathdown,53.29518,-6.13731,Entire home/apt,190,14,7,2022-08-05,1.20,14,330,7,
549035895442997483,Fernbank One,162402361,Ian,,Dn Laoghaire-Rathdown,53.29615,-6.2559,Entire home/apt,215,14,1,2022-04-15,0.20,38,286,1,
53679798,Cheerful small double bedroom in Dublin,43318032,Kaleo,,Dublin City,53.33056,-6.25902,Private room,108,2,40,2022-09-04,4.98,1,45,40,
549036219696727211,Fernbank One,162402361,Ian,,Dn Laoghaire-Rathdown,53.29437,-6.25623,Entire home/apt,215,28,0,,,38,305,0,
549102841391919564,"Cosy, sparkling clean Single Room at Dublin",442337122,Priya,,Dublin City,53.37552,-6.16636,Private room,72,1,44,2022-09-09,6.14,1,42,44,
53694234,Lovely Bright 1 Bedroom Apartment with Balcony,67339679,Siobhan,,Dublin City,53.33016,-6.22589,Entire home/apt,131,3,21,2022-08-22,2.32,1,0,21,
549134223574078832,Fernbank,162402361,Ian,,Dn Laoghaire-Rathdown,53.29249,-6.24747,Entire home/apt,246,14,0,,,38,314,0,
549134743022923356,Fernbank,162402361,Ian,,Dn Laoghaire-Rathdown,53.29254,-6.24798,Entire home/apt,246,14,0,,,38,338,0,
549342154120740961,charming 1 bedroom with sofa bed off temple bar,69683252,Niall And Gavin,,Dublin City,53.34804,-6.26425,Entire home/apt,206,4,26,2022-08-19,3.53,42,321,26,
53705089,Modern 1-bedroom ensuite | free parking,101410789,Juliette,,Dn Laoghaire-Rathdown,53.28054,-6.13402,Private room,100,2,3,2022-03-19,0.41,1,254,3,
53712114,Apache hostel Temple Bar 6,380134474,Apache Hostel Temple Bar,,Dublin City,53.34555,-6.26585,Private room,51,1,38,2022-08-19,4.54,5,36,38,
53716560,Lovely private bedroom in the heart of temple bar,11151752,Erica And Aldo,,Dublin City,53.34613,-6.26279,Private room,154,2,20,2022-09-11,2.74,1,39,20,
549556573402907798,Lovely 2 Bed Apt in Dublin shared with a couple,229865831,Rishav,,Dn Laoghaire-Rathdown,53.28026961232992,-6.193830425078031,Private room,98,1,28,2022-08-31,3.72,1,302,28,
53735393,Lovely bedroom in a top located 3 bed 2 bath Unit,30723310,Yolan,,Dublin City,53.33124,-6.25984,Private room,100,20,1,2022-08-31,1,1,325,1,
53766135,*STYLISH*BRIGHT*APT*GREAT LOCATION*FAST WIFI & TV,31284582,Paul,,Dublin City,53.35405,-6.29369,Entire home/apt,136,14,9,2022-07-27,1.25,55,73,9,
549868787293548203,Great City Centre Apartment,103586345,Pat,,Dublin City,53.34758,-6.26444,Entire home/apt,304,2,46,2022-09-03,6.60,2,55,46,
53773112,A spacious double bedroom in Dublin 8,16499056,Ceymi,,Dublin City,53.3323,-6.28141,Private room,66,5,0,,,1,113,0,
549932074287862153,Cozy City Centre Apartment 01,7922860,Andrew,,Dublin City,53.346481,-6.258517,Entire home/apt,245,2,42,2022-09-06,7.00,5,321,42,
549958603759133711,Cozy City Centre Apartment 02,7922860,Andrew,,Dublin City,53.346481,-6.258517,Entire home/apt,345,2,38,2022-09-08,6.10,5,321,38,
53793499,Modern 3 bedroom Townhouse Phibsboro,112062166,Gav&Una,,Dublin City,53.35548,-6.27372,Entire home/apt,185,6,16,2022-08-01,1.90,14,37,16,
549978038664099689,Cozy City Centre Apartment 03,7922860,Andrew,,Dublin City,53.346405,-6.258217,Entire home/apt,345,2,37,2022-09-03,5.87,5,293,37,
53814629,Smithfield 2 bedroom 2 twin rooms,70154490,Gavin  RG,,Dublin City,53.34797,-6.27307,Entire home/apt,135,4,4,2022-08-14,0.84,12,0,4,
549983319456938044,Cozy City Centre Apartment 04,7922860,Andrew,,Dublin City,53.346226,-6.258066,Entire home/apt,245,2,10,2022-04-25,1.60,5,4,10,
53848712,"City Center cosy studio, Dublin 1",140033802,Naomi,,Dublin City,53.36031,-6.25731,Entire home/apt,219,1,8,2022-04-25,0.90,1,204,8,
551192350222547517,FANTASTIC 1BR-1BA APT IN THE HEART OF DUBLIN 18,123745971,Especial,,Dn Laoghaire-Rathdown,53.27019,-6.20523,Entire home/apt,197,14,0,,,48,133,0,
551198918705001530,Lovely accommodation in Portobello,131977253,Stefan&James,,Dublin City,53.33094,-6.2713,Entire home/apt,109,3,30,2022-08-20,4.13,2,1,30,
53857823,Relaxed luxe living nestled in nature.,62773485,Kathleen,,Fingal,53.48419,-6.15626,Entire home/apt,800,1,0,,,2,254,0,
551216508344620933,FANTASTIC 2BR-2BA APT IN THE HEART OF DUBLIN 18,123745971,Especial,,Dn Laoghaire-Rathdown,53.27082,-6.20417,Entire home/apt,195,14,0,,,48,141,0,
53893907,Traditional home in Dublin 4,160206981,Brian,,Dublin City,53.32343,-6.23711,Entire home/apt,800,5,0,,,3,7,0,
552011397926380631,Cosy bedroom in the heart of Dublin,442932231,Nicolas & Amy,,Dublin City,53.34648,-6.26403,Private room,105,3,49,2022-08-20,6.93,1,0,49,
53944415,Cheerful Home with very SMALL Bedroom,340508247,Edel,,Dublin City,53.35744,-6.2402,Private room,49,1,5,2022-08-28,0.68,3,51,5,
552273899558947735,2 Double bedroom home in Dublin south city,29590213,Will,,Dublin City,53.31869,-6.27744,Entire home/apt,300,6,2,2022-06-12,0.42,1,204,2,
54009609,Private En Suite Double Bedroom - Heart of Dublin,37530729,Tosin,,Dublin City,53.31378,-6.25125,Private room,109,2,20,2022-06-15,2.54,1,7,20,
552591819125158764,Bright ensuite double room near St Annes Park,55799633,Kelly,,Dublin City,53.37714,-6.17419,Entire home/apt,93,1,30,2022-09-03,5.23,1,20,30,
54012253,City Centre Modern Apartment.,47744249,Clifford,,Dublin City,53.34345,-6.24816,Entire home/apt,95,7,0,,,1,140,0,
54027644,Apache hostel temple bar 3,380134474,Apache Hostel Temple Bar,,Dublin City,53.34522,-6.26389,Private room,44,1,39,2022-08-28,4.74,5,267,39,
54027669,"Northside Studio Apt, 1st flr Wifi+Kitchen+Netflix",77853226,Edyta,,Dublin City,53.35792,-6.26543,Entire home/apt,163,1,62,2022-08-29,7.24,17,38,62,
54027805,"Northside Studio Apt, 2nd flr Wifi+Kitchen+Netflix",77853226,Edyta,,Dublin City,53.35684,-6.26535,Entire home/apt,111,1,56,2022-08-29,6.51,17,17,56,
552603672464986780,"*Minutes from Airport, Concerts,Sea,Golf, City …",443058771,Norman,,Fingal,53.45938,-6.32313,Entire home/apt,200,2,32,2022-09-10,5.19,3,282,32,
54044099,Beautiful and spacious three-bedroom apartment,421087072,Tomás,,Dublin City,53.30812,-6.28175,Entire home/apt,201,10,2,2022-08-14,0.56,2,303,2,
552659194796048983,"Loft with extra bed, private en-suite and sauna",3388689,John,,Dublin City,53.33587,-6.33147,Private room,99,3,24,2022-08-28,3.77,1,58,24,
54046641,Exceptional 3 Bed Apartment Grand Canal,6354629,Wayne,,Dublin City,53.34118,-6.24171,Entire home/apt,264,28,3,2022-08-20,0.63,2,0,3,
552705507770966933,Cheerful 3-Bedroom House,21007722,David,,Dn Laoghaire-Rathdown,53.23273,-6.12562,Entire home/apt,350,6,2,2022-06-14,0.61,1,254,2,
553470455009885203,Contemporary 1 BR Apartment w/Parking - Rathmines,84074787,Rory,,Dublin City,53.3279,-6.26607,Entire home/apt,290,3,4,2022-07-31,0.94,1,61,4,
54051923,Quiet Studio in Great Location,3766321,Cormac,,Dublin City,53.32882,-6.25968,Entire home/apt,89,25,0,,,9,0,0,
54052160,Spacious Studio on the Lower Floor,3766321,Cormac,,Dublin City,53.32858,-6.25985,Entire home/apt,250,15,0,,,9,0,0,
54068711,Apt next to Croke park and city centre,29688121,Tara,,Dublin City,53.36169,-6.25998,Entire home/apt,137,2,21,2022-08-27,2.89,3,207,21,
553483102627070604,A double bedroom in a charming 2-bedroom apartment,32276102,Radovan,,Dublin City,53.35071,-6.2398,Private room,209,2,10,2022-09-02,1.42,1,2,10,
54102859,Refurbished 300yr old thatch cottage close to sea,35867871,Jennie,,Fingal,53.52549,-6.09176,Entire home/apt,183,1,38,2022-09-09,5.56,1,322,38,
54118030,Lovely 1 Bedroom in 3 bedroom flat in Dublin,438708525,Jude,,Dublin City,53.3803,-6.28935,Private room,67,1,36,2022-09-04,4.54,2,342,36,
553669978001621848,"Private room in heart of Dublin, Portobello",32245800,Cem,,Dublin City,53.33062,-6.2628,Private room,95,2,7,2022-05-15,1.07,1,104,7,
54118515,I bedroom double bed shared bathroom with landlord,438708525,Jude,,Dublin City,53.380482,-6.290634,Entire home/apt,59,1,20,2022-09-08,2.79,2,279,20,
553993479154353173,"Bright, open plan, modern home close to the sea",104431124,Colm,,Dn Laoghaire-Rathdown,53.27255,-6.15875,Entire home/apt,325,2,6,2022-07-10,1.27,1,272,6,
554266902475051982,Ossory is a modern and cool one bedroom cottage.x,73474488,Catherine,,Dublin City,53.35734,-6.24277,Entire home/apt,125,2,19,2022-08-26,2.97,1,44,19,
54139065,Lovely and cosy apartment in heart of Dublin,288950772,Dylan,,Dublin City,53.35019,-6.27004,Entire home/apt,100,2,5,2022-08-07,0.71,1,18,5,
54203361,Chic Apartment with 75 inch TV & Superking Beds,34571024,Patrick,,Dublin City,53.34396,-6.26953,Entire home/apt,250,15,0,,,4,59,0,
554740305840079415,Upstairs bedrooms in shared house,7754103,Paul,,Dublin City,53.36512,-6.3167,Private room,79,1,28,2022-08-28,3.98,19,168,28,
54211379,Private Rm with Shared Bathroom in Grand Canal Dck,37345570,Kieran,,Dublin City,53.34309,-6.23563,Private room,129,120,4,2022-04-22,0.67,9,90,4,
54220455,Cheerful 2 bedroom townhouse in Dublin 8,359874823,Carmel,,Dublin City,53.33915,-6.28025,Entire home/apt,150,7,19,2022-09-04,5.76,1,0,19,
554790301141418981,"Coastal Dublin home, 5 min to village & beach.",20282548,Una,,Dn Laoghaire-Rathdown,53.30048,-6.17183,Entire home/apt,200,14,0,,,1,314,0,
54220727,Private Ensuite Bedroom in Castleknock,439512178,Aidan,,Fingal,53.37304,-6.36912,Private room,150,7,8,2022-08-17,1.54,3,7,8,
555045041744166812,A magnificent family home for rent this summer,23020702,Colette,,Dn Laoghaire-Rathdown,53.27349,-6.26159,Entire home/apt,170,30,0,,,1,0,0,
54221330,**SUPER LOCATION**cosy studio**reliable WIFI & TV,31284582,Paul,,Dublin City,53.32502,-6.25273,Entire home/apt,115,14,8,2022-08-14,1.18,55,48,8,
555484706010048729,Sunny Skerries,2820600,Nicola,,Fingal,53.56881,-6.11036,Entire home/apt,150,5,1,2022-07-04,0.42,1,0,1,
54222236,"Impressive, light filled 4 bed house in Dublin 4",353128992,Martin,,Dublin City,53.320705,-6.210715,Entire home/apt,265,38,0,,,1,162,0,
556109025946154163,Private Room,408682644,Nico,,Dn Laoghaire-Rathdown,53.25045,-6.15504,Private room,50,1,14,2022-08-25,2.35,5,315,14,
54224279,Charming home in the city,58883600,Graham,,Dublin City,53.35232,-6.2873,Entire home/apt,400,5,7,2022-07-04,0.96,1,52,7,
54242503,Lovely double room in a luxury apartment,134532890,Debbie,,Fingal,53.40842,-6.15488,Private room,95,3,15,2022-09-09,1.88,1,127,15,
556294089548195366,Shared flat in central Dublin,1331114,Karen,,Dublin City,53.34171,-6.27351,Private room,65,3,3,2022-07-13,0.44,1,0,3,
556863776264318812,single bedroom for one person,7754103,Paul,,Dublin City,53.35807,-6.305,Private room,66,1,30,2022-08-21,4.46,19,134,30,
54257253,Lovely Private Room in Casa particular with patio,46881091,Claudio,,Dublin City,53.31893,-6.26461,Private room,125,1,17,2022-07-23,2.26,4,29,17,
557214265058219767,Stand Alone Studio with its own side entrance,444027213,Mary,,Fingal,53.44676,-6.13858,Entire home/apt,99,1,78,2022-09-11,12.19,1,122,78,
54257552,"Small room in d4 (14 days and more, no short term)",393092726,Momò,,Dublin City,53.33183,-6.22274,Private room,35,14,2,2022-08-21,0.28,1,106,2,
557227994301543450,**LOVELY SPACIOUS APARTMENT**RIGHT IN CITY CENTRE!,31284582,Paul,,Dublin City,53.35722,-6.25807,Entire home/apt,177,14,6,2022-07-25,0.93,55,94,6,
54262978,Lovely apartment condo in Dublin,20979659,Gabriela,,Dn Laoghaire-Rathdown,53.28061,-6.21274,Entire home/apt,204,5,0,,,1,0,0,
557243479518410683,Sleeps up to 2 people,444036514,Alan,,Fingal,53.39798,-6.23879,Entire home/apt,106,1,61,2022-09-10,9.20,1,122,61,
54271670,*VERY CENTRAL*new 1bedroom apartment*FAST WIFI &TV,31284582,Paul,,Dublin City,53.35709,-6.25808,Entire home/apt,182,14,4,2022-09-01,0.53,55,47,4,
557590941464112683,"Bright, Airy 4 bedroom home loads of outdoor space",189534234,Jennie,,Fingal,53.56815,-6.12188,Entire home/apt,375,2,13,2022-08-20,3.36,1,39,13,
54275882,Bright 2 bedroom apt in Temple Bar - City Centre,391805884,Dublin Dream,,Dublin City,53.34469,-6.26466,Entire home/apt,293,3,39,2022-08-21,4.98,6,124,39,
54276308,Cozy 2 bedrooms  modern & Terrace,69683252,Niall And Gavin,,Dublin City,53.35143,-6.2464,Entire home/apt,225,4,3,2022-08-27,0.41,42,308,3,
557665935743418488,"Spacious 2-bedroom Apartment, Dublin",339494416,Victoria,,Dn Laoghaire-Rathdown,53.300088672822,-6.2324457301957645,Entire home/apt,350,1,1,2022-08-28,1,1,342,1,
54291855,Entire city centre apartment by the river,127295583,Murrough,,Dublin City,53.34598,-6.24275,Entire home/apt,150,10,0,,,1,240,0,
557738482918533272,"Stylish, bright & spacious 2 Bed home by the sea",423304163,Yvonne,,Dn Laoghaire-Rathdown,53.28997,-6.13433,Entire home/apt,245,3,9,2022-09-10,1.76,1,281,9,
54301219,"Fantastic location, St Vincents! 2 bedroom 1 bath",74763883,Aiden,,Dublin City,53.31841,-6.21383,Entire home/apt,136,29,7,2022-06-30,1.13,1,40,7,
54304728,Bright Double Room City Centre Penthouse Apartment,765874,Sam,,Dublin City,53.34738,-6.26899,Private room,147,2,11,2022-08-20,1.45,3,1,11,
54312582,Clonsilla 4 Bedroom,102734317,Michael,,Fingal,53.38357,-6.41424,Entire home/apt,265,15,15,2022-09-07,2.20,11,204,15,
557879554215930199,Cheerful 1 bedroom house in Dublin city,315792745,Mary,,Dublin City,53.32358,-6.28453,Entire home/apt,230,7,5,2022-09-10,2.73,1,213,5,
54313076,Great Home in Lucan,102734317,Michael,,South Dublin,53.35554,-6.4383,Entire home/apt,310,15,5,2022-05-03,0.68,11,144,5,
558391625521785771,LARGE 2 BR APT*FREE PARKNG*TV & RELIABLE FAST WIFI,31284582,Paul,,Dublin City,53.3479,-6.27796,Entire home/apt,242,14,3,2022-07-25,0.58,55,72,3,
54324996,Cosy and homy 3 Bedroom townhouse near the city,9140000,Yahya,,Dublin City,53.32798,-6.29943,Entire home/apt,500,3,4,2022-08-29,1.12,2,309,4,
558476247410620277,The best location - Apt in Dublin City Centre,444296032,Vinicius,,Dublin City,53.34521,-6.26031,Entire home/apt,159,3,46,2022-09-02,7.08,1,69,46,
54332999,Central 1-Bed apartment with parking,246427214,Darren,,Dublin City,53.31815019186659,-6.277569722365266,Entire home/apt,120,1,6,2022-08-30,4.74,1,0,6,
54350583,"Central, recently renovated Victorian 3 Bed House.",108229252,Brian,,Dn Laoghaire-Rathdown,53.28957,-6.13924,Entire home/apt,220,14,0,,,3,28,0,
558796893662436203,Sandyford with a view and free parking on premises,7006153,Eduardo,,Dn Laoghaire-Rathdown,53.27702,-6.21046,Private room,100,2,18,2022-08-30,2.57,1,0,18,
54362984,Lovely single bedroom in Dublin city centre!,77840369,Paola,,Dublin City,53.36215420658585,-6.260447198734597,Private room,157,1,0,,,1,123,0,
559130993033296985,GuestReady Nice 1 Bdr apt at Smithfield Mkt,285984331,Jeanie,,Dublin City,53.34881,-6.27779,Entire home/apt,213,3,18,2022-08-19,3.07,1,0,18,
54363799,Recently refurbished 4-bedroom home in Sandymount,7641799,Helena,,Dublin City,53.33125,-6.21002,Entire home/apt,490,5,0,,,2,71,0,
559148767135468281,2 double private bedrooms in the city,419675815,Shamsa,,Dublin City,53.33766389641086,-6.272565158854241,Private room,500,1,8,2022-09-11,4.80,1,84,8,
559150632160978528,Double room in townhouse,152819451,Jordana,,Dublin City,53.33778,-6.23764,Private room,121,2,20,2022-07-03,3.26,1,28,20,
54372393,GuestReady Bachelors Walk,16337972,David,,Dublin City,53.34721,-6.2608,Entire home/apt,236,3,9,2022-08-21,1.88,1,0,9,
559456660221723299,Fernbank Executive,162402361,Ian,,Dn Laoghaire-Rathdown,53.29448,-6.25681,Entire home/apt,270,28,1,2022-07-12,0.48,38,291,1,
559809212655661247,Bed + Breakfast in Shared apartment at Grand Canal,444570404,Eadaoin,,Dublin City,53.339516,-6.235321,Private room,120,2,21,2022-09-04,3.12,2,10,21,
54394467,Clontarf - Double Room with en-suite & TV.,8585358,Margaret,,Dublin City,53.36703,-6.21673,Private room,137,3,21,2022-08-21,3.56,3,81,21,
559880687925284634,Queit Studio beside Rathmines,69683252,Niall And Gavin,,Dublin City,53.31787,-6.27038,Entire home/apt,90,14,4,2022-07-09,1.17,42,259,4,
54394539,Comfortable double bedroom with bathroom and TV,8585358,Margaret,,Dublin City,53.36869,-6.21496,Private room,150,3,13,2022-08-29,2.31,3,80,13,
54394546,Clontarf - Twin Room with private bathroom & TV,8585358,Margaret,,Dublin City,53.36665,-6.21493,Private room,150,3,19,2022-08-29,3.22,3,73,19,
561499738813150775,Cozy Small Room 4km to City Centre with Breakfast,40368788,Roseanne,,Dublin City,53.3225,-6.29549,Private room,62,1,4,2022-09-04,0.59,4,3,4,
562204489363502692,Bed in a shared upstairs 4 bed FEMALE ONLY room.,7754103,Paul,,Dublin City,53.35832,-6.30252,Shared room,38,1,13,2022-08-26,2.01,19,154,13,
502600174679290679,Lovely 1-bedroom en-suite apartment,281391141,Emanuele,,Dublin City,53.3419,-6.29454,Private room,46,1,13,2022-08-21,1.37,1,0,13,
562386266411368523,Cheerful 4-bedroom family home with free parking.,12292461,Sabrina,,Dn Laoghaire-Rathdown,53.27939,-6.15264,Entire home/apt,250,3,2,2022-08-06,0.81,1,69,2,
563040243646413272,Bright and cosy place to stay near airport,147022227,Eriona,,Dublin City,53.4045,-6.17954,Private room,66,1,55,2022-09-10,8.13,1,0,55,
529472111722659942,Large 3 bed house close to Dundrum,103584324,Brian,,Dn Laoghaire-Rathdown,53.30543,-6.24577,Entire home/apt,140,5,3,2022-08-14,0.45,1,49,3,
563605592293267013,Sweet Inn | Full of surprises 3BDR Home w/ Tennis Court,202961997,Sweet Inn,,Dn Laoghaire-Rathdown,53.26851,-6.17995,Entire home/apt,402,2,0,,,8,90,0,
563607915706729215,Double room with breakfast and snacks!,66488261,Maks,,South Dublin,53.34819,-6.46512,Private room,58,1,27,2022-08-29,4.38,2,80,27,
533809843558675550,Single room- Dublin Airport. Free Parking.,218935741,Pablo,,Fingal,53.44652,-6.23403,Private room,44,3,0,,,1,42,0,
567458074889255906,Dublin City hide away,132789058,John,,Dublin City,53.3869,-6.14995,Private room,91,2,27,2022-09-04,4.26,2,56,27,
563694165547219253,Bed + Breakfast in shared apartment at Grand Canal,444570404,Eadaoin,,Dublin City,53.34039,-6.23514,Private room,120,3,27,2022-09-08,4.09,2,7,27,
567912674495066489,Cozy 1-bedroom apartment close to the Liffey,404485557,Renata,,Dublin City,53.34663,-6.27692,Entire home/apt,117,2,31,2022-08-28,5.81,9,346,31,
563765633830893932,Private room with breakfast and snacks!,66488261,Maks,,South Dublin,53.35062,-6.46648,Private room,56,2,21,2022-09-01,3.21,2,71,21,
568004114221765346,Lovely one bedroom apartment in leafy Ranelagh,9335601,Tracy,,Dublin City,53.3264,-6.25293,Entire home/apt,200,2,2,2022-05-30,0.34,1,1,2,
563858234078624358,Beautiful 4 bed detached home,13270845,Aine,,Dublin City,53.32234,-6.25672,Entire home/apt,600,3,26,2022-09-10,4.31,1,264,26,
568129163412611700,Sunny One Bed Apartment in central Dublin,18184706,Dominic,,Dublin City,53.34966,-6.27995,Entire home/apt,80,30,1,2022-08-31,1,1,0,1,
564216909874393737,Ensuite room in heart of dublin city,123182408,Lav,,Dublin City,53.3387,-6.27272,Private room,186,1,4,2022-08-07,0.66,3,0,4,
568675598316381921,Spacious 1 BHK in the heart of Dublin,337711855,Bhavic,,Dublin City,53.34371,-6.24021,Entire home/apt,150,10,3,2022-08-14,0.91,1,0,3,
564300954555486964,Double room w/ en suite in 3-bedroom house.,66107239,Eric,,South Dublin,53.27154,-6.38325,Private room,35,30,0,,,1,280,0,
568823166423522274,Cozy 2 bedrooms with a private bathroom,72236749,Alex,,Dublin City,53.37265,-6.19777,Private room,201,2,23,2022-09-05,3.90,1,43,23,
564519467585180611,Large double bedroom in a modern flat,134660956,Anas,,Dn Laoghaire-Rathdown,53.28044,-6.19348,Private room,98,3,2,2022-08-29,0.33,1,32,2,
569112552476991624,Cheerful 4 bedroom residential  home,446594512,Max,,Dublin City,53.32742,-6.25811,Entire home/apt,650,3,1,2022-09-06,1,1,115,1,
564955645442391888,Lovely spacious 2 bedroom apartment .,445641203,Lloyd,,Fingal,53.39866,-6.44163,Entire home/apt,132,1,31,2022-09-10,5.05,1,256,31,
569295302541488912,"Stunning modern 3 bedroom, 2 bathroom apartment",446192403,Lucian,,Dublin City,53.36444,-6.24095,Entire home/apt,504,3,20,2022-08-19,3.16,7,67,20,
569312706193162767,Modern 2 bedroom apartment in a great location,6354629,Wayne,,Dublin City,53.34056,-6.24274,Entire home/apt,206,28,5,2022-08-31,0.96,2,0,5,
565567258211108530,Beautiful double bed terraced house in Rathmines,56436858,Aoife,,Dublin City,53.31630526543239,-6.263336065859895,Entire home/apt,151,2,3,2022-08-02,0.91,1,10,3,
565579439386228582,Luxury 2 bed apt in the heart of Dublin 4,232593009,Louise,,Dublin City,53.3277,-6.22322,Entire home/apt,450,3,0,,,1,254,0,
569388132155691508,Cheerful 1 bedroom house close to city centre,240339743,Maeve,,Dublin City,53.35351,-6.2364,Entire home/apt,212,1,19,2022-09-10,3.88,1,5,19,
565821679927785300,1-bedroom in a 2-bedroom apartment in Dublin,128918642,Maha,,Dn Laoghaire-Rathdown,53.29695,-6.25581,Private room,100,1,0,,,1,142,0,
569535300091528173,Spacious Room in city centre,48701185,Paul,,Dublin City,53.34832,-6.26142,Private room,133,1,33,2022-09-06,5.59,2,328,33,
570084317885256092,Bed in a shared upstairs FEMALE ONLY  bedroom.,7754103,Paul,,Dublin City,53.35946,-6.30287,Shared room,46,1,14,2022-07-17,2.20,19,163,14,
